Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Address,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Completion Date,Purchaser Address Indicator,Postal Code,Postal District,Postal Sector,Planning Region,Planning Area
THE JOVELL,"1,013,200",904.18,"1,121",09 Jan 2021,17 FLORA DRIVE #01-23,New Sale,Strata,84,"12,062",-,Condominium,1,99 yrs from 08/03/2018,Uncompleted,HDB,506855,17,50,East Region,Pasir Ris
THE JOVELL,"878,000",721.19,"1,217",09 Jan 2021,21 FLORA DRIVE #01-34,New Sale,Strata,67,"13,104",-,Condominium,1,99 yrs from 08/03/2018,Uncompleted,Private,506761,17,50,East Region,Pasir Ris
WHISTLER GRAND,"782,400",441.32,"1,773",09 Jan 2021,109 WEST COAST VALE #30-16,New Sale,Strata,41,"19,083",-,Apartment,1,99 yrs from 07/05/2018,Uncompleted,N.A,126752,05,12,West Region,Clementi
THE ESSENCE,"992,400",699.66,"1,418",09 Jan 2021,1 CHONG KUO ROAD #02-04,New Sale,Strata,65,"15,268",-,Apartment,1,99 yrs from 04/05/2018,Uncompleted,HDB,779830,26,77,North Region,Yishun
PIERMONT GRAND,"944,640",839.59,"1,125",09 Jan 2021,34 SUMANG WALK #05-25,New Sale,Strata,78,"12,111",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,N.A,828622,19,82,North East Region,Punggol
PIERMONT GRAND,"1,014,340",839.59,"1,208",09 Jan 2021,40 SUMANG WALK #15-40,New Sale,Strata,78,"13,004",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,HDB,828625,19,82,North East Region,Punggol
THE FLORENCE RESIDENCES,"839,000",484.38,"1,732",09 Jan 2021,91 HOUGANG AVENUE 2 #16-44,New Sale,Strata,45,"18,644",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,N.A,538864,19,53,North East Region,Hougang
TREASURE AT TAMPINES,"975,000",678.13,"1,438",09 Jan 2021,13 TAMPINES LANE #10-48,New Sale,Strata,63,"15,476",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528479,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,505,000","1,033.34","1,456",09 Jan 2021,39 TAMPINES LANE #12-126,New Sale,Strata,96,"15,677",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528466,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,341,000","1,011.82","1,325",09 Jan 2021,39 TAMPINES LANE #11-127,New Sale,Strata,94,"14,266",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528466,18,52,East Region,Tampines
TREASURE AT TAMPINES,"1,349,000","1,033.34","1,305",09 Jan 2021,5 TAMPINES LANE #02-22,New Sale,Strata,96,"14,052",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,Private,528485,18,52,East Region,Tampines
ONE PEARL BANK,"1,937,000",742.72,"2,608",09 Jan 2021,1 PEARL BANK #29-06,New Sale,Strata,69,"28,072",-,Apartment,1,99 yrs from 01/03/2019,Uncompleted,N.A,169016,03,16,Central Region,Outram
URBAN TREASURES,"1,317,000",656.6,"2,006",09 Jan 2021,207 JALAN EUNOS #08-19,New Sale,Strata,61,"21,590","1,251,150",Condominium,1,Freehold,Uncompleted,N.A,415799,14,41,East Region,Bedok
PARC CLEMATIS,"2,143,000","1,291.68","1,659",09 Jan 2021,8A JALAN LEMPENG #18-21,New Sale,Strata,120,"17,858",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,HDB,128823,05,12,West Region,Clementi
PULLMAN RESIDENCES NEWTON,"1,295,200",462.85,"2,798",09 Jan 2021,18 DUNEARN ROAD #07-06,New Sale,Strata,43,"30,121",-,Apartment,1,Freehold,Uncompleted,Private,309421,11,30,Central Region,Novena
THE LANDMARK,"1,087,000",516.67,"2,104",09 Jan 2021,173 CHIN SWEE ROAD #10-03,New Sale,Strata,48,"22,646",-,Condominium,1,99 yrs from 28/08/2020,Uncompleted,Private,169878,03,16,Central Region,Outram
KI RESIDENCES AT BROOKVALE,"2,251,000","1,248.62","1,803",09 Jan 2021,6 BROOKVALE DRIVE #01-06,New Sale,Strata,116,"19,405",-,Condominium,1,999 yrs from 23/03/1885,Uncompleted,Private,599975,21,59,West Region,Clementi
KI RESIDENCES AT BROOKVALE,"1,645,000",936.47,"1,757",09 Jan 2021,8 BROOKVALE DRIVE #09-14,New Sale,Strata,87,"18,908",-,Condominium,1,999 yrs from 23/03/1885,Uncompleted,N.A,599976,21,59,West Region,Clementi
NOMA,"1,975,800","1,334.74","1,480",09 Jan 2021,333 GUILLEMARD ROAD #07-05,New Sale,Strata,124,"15,934",-,Apartment,1,Freehold,Uncompleted,N.A,399758,14,39,Central Region,Geylang
JADESCAPE,"966,000",527.44,"1,832",10 Jan 2021,10 SHUNFU ROAD #04-38,New Sale,Strata,49,"19,714",-,Condominium,1,99 yrs from 19/06/2018,Uncompleted,N.A,575746,20,57,Central Region,Bishan
THE GARDEN RESIDENCES,"2,229,600","1,539.25","1,448",10 Jan 2021,5 SERANGOON NORTH VIEW #04-27,New Sale,Strata,143,"15,592",-,Apartment,1,99 yrs from 30/10/2017,Uncompleted,N.A,554345,19,55,North East Region,Serangoon
WHISTLER GRAND,"785,600",441.32,"1,780",10 Jan 2021,109 WEST COAST VALE #31-16,New Sale,Strata,41,"19,161",-,Apartment,1,99 yrs from 07/05/2018,Uncompleted,HDB,126752,05,12,West Region,Clementi
PIERMONT GRAND,"947,920",839.59,"1,129",10 Jan 2021,34 SUMANG WALK #06-25,New Sale,Strata,78,"12,153",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,N.A,828622,19,82,North East Region,Punggol
PIERMONT GRAND,"1,601,400","1,431.61","1,119",10 Jan 2021,34 SUMANG WALK #04-26,New Sale,Strata,133,"12,041",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,N.A,828622,19,82,North East Region,Punggol
THE FLORENCE RESIDENCES,"1,497,000",893.41,"1,676",10 Jan 2021,89 HOUGANG AVENUE 2 #13-42,New Sale,Strata,83,"18,036",-,Apartment,1,99 yrs from 24/12/2018,Uncompleted,Private,538863,19,53,North East Region,Hougang
MIDTOWN BAY,"1,520,900",484.38,"3,140",10 Jan 2021,122 BEACH ROAD #10-08,New Sale,Strata,45,"33,798","1,499,300",Apartment,1,99 yrs from 02/01/2018,Uncompleted,N.A,189770,07,18,Central Region,Downtown Core
TREASURE AT TAMPINES,"1,191,000",882.65,"1,349",10 Jan 2021,11 TAMPINES LANE #07-47,New Sale,Strata,82,"14,524",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,HDB,528480,18,52,East Region,Tampines
TREASURE AT TAMPINES,"2,090,000","1,722.24","1,214",10 Jan 2021,33 TAMPINES LANE #06-106,New Sale,Strata,160,"13,063",-,Condominium,1,99 yrs from 29/11/2018,Uncompleted,N.A,528469,18,52,East Region,Tampines
ONE PEARL BANK,"1,881,000",699.66,"2,688",10 Jan 2021,1 PEARL BANK #37-15,New Sale,Strata,65,"28,938",-,Apartment,1,99 yrs from 01/03/2019,Uncompleted,Private,169016,03,16,Central Region,Outram
ONE PEARL BANK,"3,547,000","1,431.61","2,478",10 Jan 2021,1 PEARL BANK #29-18,New Sale,Strata,133,"26,669",-,Apartment,1,99 yrs from 01/03/2019,Uncompleted,HDB,169016,03,16,Central Region,Outram
ONE PEARL BANK,"3,634,000","1,431.61","2,538",10 Jan 2021,1 PEARL BANK #37-18,New Sale,Strata,133,"27,323",-,Apartment,1,99 yrs from 01/03/2019,Uncompleted,Private,169016,03,16,Central Region,Outram
SENGKANG GRAND RESIDENCES,"2,312,800","1,313.21","1,761",10 Jan 2021,78 COMPASSVALE BOW #11-32,New Sale,Strata,122,"18,957",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,HDB,544569,19,54,North East Region,Sengkang
SENGKANG GRAND RESIDENCES,"855,600",505.91,"1,691",10 Jan 2021,80 COMPASSVALE BOW #04-34,New Sale,Strata,47,"18,204",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,N.A,544570,19,54,North East Region,Sengkang
VERTICUS,"1,530,000",753.48,"2,031",10 Jan 2021,3 JALAN KEMAMAN #15-02,New Sale,Strata,70,"21,857",-,Apartment,1,Freehold,Uncompleted,N.A,329343,12,32,Central Region,Novena
PARC CLEMATIS,"802,000",452.09,"1,774",10 Jan 2021,8C JALAN LEMPENG #23-36,New Sale,Strata,42,"19,095",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,N.A,128825,05,12,West Region,Clementi
VERDALE,"841,800",473.62,"1,777",10 Jan 2021,12 DE SOUZA AVENUE #01-30,New Sale,Strata,44,"19,132",-,Apartment,1,99 yrs from 05/12/2018,Uncompleted,HDB,599462,21,59,Central Region,Bukit Timah
SKY EVERTON,"1,727,000",645.84,"2,674",10 Jan 2021,50 EVERTON ROAD #32-01,New Sale,Strata,60,"28,783",-,Apartment,1,Freehold,Uncompleted,Private,089396,02,08,Central Region,Bukit Merah
PARC CANBERRA,"1,039,000",925.7,"1,122",10 Jan 2021,1 CANBERRA WALK #10-01,New Sale,Strata,86,"12,081",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757063,27,75,North Region,Sembawang
PARC CANBERRA,"1,067,000",925.7,"1,153",10 Jan 2021,1 CANBERRA WALK #09-01,New Sale,Strata,86,"12,407",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,Private,757063,27,75,North Region,Sembawang
PARC CANBERRA,"1,053,000",947.23,"1,112",10 Jan 2021,5 CANBERRA WALK #02-09,New Sale,Strata,88,"11,966",-,Executive Condominium,1,99 yrs from 10/12/2018,Uncompleted,HDB,757065,27,75,North Region,Sembawang
OLA,"1,506,000","1,388.56","1,085",10 Jan 2021,78 ANCHORVALE CRESCENT #13-18,New Sale,Strata,129,"11,674",-,Executive Condominium,1,99 yrs from 14/12/2018,Uncompleted,N.A,544603,19,54,North East Region,Sengkang
FORETT AT BUKIT TIMAH,"1,433,000",721.19,"1,987",10 Jan 2021,34 TOH TUCK ROAD #04-31,New Sale,Strata,67,"21,388",-,Apartment,1,Freehold,Uncompleted,N.A,596712,21,59,Central Region,Bukit Timah
THE AVENIR,"2,500,000",828.83,"3,016",10 Jan 2021,8 RIVER VALLEY CLOSE #12-01,New Sale,Strata,77,"32,468",-,Condominium,1,Freehold,Uncompleted,N.A,238432,09,23,Central Region,River Valley
KI RESIDENCES AT BROOKVALE,"1,410,000",742.72,"1,898",10 Jan 2021,12 BROOKVALE DRIVE #10-28,New Sale,Strata,69,"20,435",-,Condominium,1,999 yrs from 23/03/1885,Uncompleted,N.A,599978,21,59,West Region,Clementi
KI RESIDENCES AT BROOKVALE,"1,693,000",936.47,"1,808",10 Jan 2021,8 BROOKVALE DRIVE #11-14,New Sale,Strata,87,"19,460",-,Condominium,1,999 yrs from 23/03/1885,Uncompleted,HDB,599976,21,59,West Region,Clementi
THE MADEIRA,"1,050,000","1,302.44",806,11 Jan 2021,52 BUKIT BATOK STREET 31 #05-10,Resale,Strata,121,"8,678",-,Condominium,1,99 yrs from 14/08/2000,2003,Private,659443,23,65,West Region,Bukit Batok
GUILIN VIEW,"1,060,000","1,280.92",828,11 Jan 2021,26 BUKIT BATOK STREET 52 #24-02,Resale,Strata,119,"8,908",-,Condominium,1,99 yrs from 24/04/1996,2000,HDB,659247,23,65,West Region,Bukit Batok
YISHUN SAPPHIRE,"940,000","1,194.8",787,11 Jan 2021,48 CANBERRA DRIVE #11-14,Resale,Strata,111,"8,468",-,Condominium,1,99 yrs from 16/02/1998,2001,Private,768437,27,76,North Region,Yishun
THE RAINFOREST,"935,000",947.23,987,11 Jan 2021,345 CHOA CHU KANG AVENUE 3 #05-29,Resale,Strata,88,"10,625",-,Executive Condominium,1,99 yrs from 28/06/2011,2015,HDB,689876,23,68,West Region,Choa Chu Kang
REGENT GROVE,"782,000","1,173.28",667,11 Jan 2021,52 CHOA CHU KANG NORTH 7 #06-20,Resale,Strata,109,"7,174",-,Condominium,1,99 yrs from 17/05/1997,2000,HDB,689528,23,68,West Region,Choa Chu Kang
N.A.,"6,900,000","3,622.09","1,905",11 Jan 2021,5 LENGKOK MERAK,Resale,Land,336.5,"20,505",-,Semi-Detached House,1,Freehold,-,Private,248860,10,24,Central Region,River Valley
ESCADA VIEW,"838,000",839.59,998,11 Jan 2021,53 LENGKONG EMPAT #07-06,Resale,Strata,78,"10,744",-,Condominium,1,Freehold,1997,HDB,417657,14,41,East Region,Bedok
JADE RESIDENCES,"900,000",527.44,"1,706",11 Jan 2021,9 LEW LIAN VALE #04-29,Resale,Strata,49,"18,367",-,Apartment,1,Freehold,2017,Private,537020,19,53,North East Region,Serangoon
LYNWOOD EIGHT,"3,200,000","5,199.01",616,11 Jan 2021,8E LYNWOOD GROVE,Resale,Strata,483,"6,625",-,Detached House,1,Freehold,2012,Private,358691,13,35,North East Region,Serangoon
M21,"1,630,000","1,065.64","1,530",11 Jan 2021,21 MANDALAY ROAD #09-01,Resale,Strata,99,"16,465",-,Apartment,1,Freehold,2010,HDB,308208,11,30,Central Region,Novena
VILLAGE @ PASIR PANJANG,"1,300,000",839.59,"1,548",11 Jan 2021,463 PASIR PANJANG ROAD #03-28,Resale,Strata,78,"16,667",-,Condominium,1,Freehold,2016,HDB,118797,05,11,Central Region,Queenstown
ICON,"1,539,000",904.18,"1,702",11 Jan 2021,10 GOPENG STREET #19-01,Resale,Strata,84,"18,321",-,Apartment,1,99 yrs from 29/01/2002,2007,Private,078878,02,07,Central Region,Downtown Core
N.A.,"2,501,000","2,048.39","1,221",11 Jan 2021,4 HILLVIEW WAY,Resale,Land,190.3,"13,142",-,Terrace House,1,Freehold,1993,HDB,669175,23,66,West Region,Bukit Batok
PARVIS,"3,350,000","1,700.71","1,970",11 Jan 2021,12 HOLLAND HILL #05-07,Resale,Strata,158,"21,203",-,Condominium,1,Freehold,2012,Private,278743,10,27,Central Region,Bukit Timah
N.A.,"7,850,000","5,600.51","1,402",11 Jan 2021,11C JALAN BERJAYA,Resale,Land,520.3,"15,087",-,Detached House,1,Freehold,2008,Private,578619,20,57,Central Region,Bishan
REGENCY SUITES,"2,635,000","1,420.85","1,855",11 Jan 2021,36 KIM TIAN ROAD #16-03,Resale,Strata,132,"19,962",-,Apartment,1,Freehold,2008,HDB,169279,03,16,Central Region,Bukit Merah
NOUVEL 18,"5,755,000","1,862.17","3,090",11 Jan 2021,18 ANDERSON ROAD #28-05,Resale,Strata,173,"33,266",-,Condominium,1,Freehold,2014,HDB,259977,10,25,Central Region,Newton
GALLERY 8,"1,550,000","1,205.57","1,286",11 Jan 2021,8 PULASAN ROAD #04-03,Resale,Strata,112,"13,839",-,Apartment,1,Freehold,2004,Private,424376,15,42,Central Region,Marine Parade
RIVERVALE CREST,"840,000","1,205.57",697,11 Jan 2021,7 RIVERVALE CRESCENT #11-14,Resale,Strata,112,"7,500",-,Apartment,1,99 yrs from 06/12/1997,2002,Private,545085,19,54,North East Region,Sengkang
ROBIN SUITES,"1,250,000",538.2,"2,323",11 Jan 2021,25 ROBIN ROAD #12-03,Resale,Strata,50,"25,000",-,Apartment,1,Freehold,2016,Private,258203,10,25,Central Region,Tanglin
PARC ROSEWOOD,"498,000",430.56,"1,157",11 Jan 2021,75 ROSEWOOD DRIVE #04-31,Resale,Strata,40,"12,450",-,Condominium,1,99 yrs from 07/09/2011,2014,HDB,737785,25,73,North Region,Woodlands
SUNGLADE,"1,305,000","1,140.98","1,144",11 Jan 2021,7 SERANGOON AVENUE 2 #03-21,Resale,Strata,106,"12,311",-,Condominium,1,99 yrs from 09/10/2000,2003,HDB,556133,19,55,North East Region,Serangoon
NINETEEN SHELFORD ROAD,"1,550,000",936.47,"1,655",11 Jan 2021,19 SHELFORD ROAD #02-03,Resale,Strata,87,"17,816",-,Condominium,1,Freehold,1997,Private,288408,11,28,Central Region,Bukit Timah
ONE SHENTON,"1,010,000",581.26,"1,738",11 Jan 2021,1 SHENTON WAY #20-04,Resale,Strata,54,"18,704",-,Apartment,1,99 yrs from 14/10/2005,2011,Private,068803,01,06,Central Region,Downtown Core
FLAMINGO VALLEY,"3,660,000","2,680.24","1,366",11 Jan 2021,476 SIGLAP ROAD #05-58,Resale,Strata,249,"14,699",-,Condominium,1,Freehold,2014,HDB,454946,15,45,East Region,Bedok
DOUBLE BAY RESIDENCES,"1,000,000",936.47,"1,068",11 Jan 2021,17A SIMEI STREET 4 #12-07,Resale,Strata,87,"11,494",-,Condominium,1,99 yrs from 07/04/2008,2012,Private,529882,18,52,East Region,Tampines
HERON BAY,"1,300,000","1,280.92","1,015",11 Jan 2021,63 UPPER SERANGOON VIEW #11-21,Resale,Strata,119,"10,924",-,Executive Condominium,1,99 yrs from 04/06/2012,2015,HDB,534014,19,53,North East Region,Hougang
SEAHILL,"1,250,000",861.12,"1,452",11 Jan 2021,121 WEST COAST CRESCENT #17-10,Resale,Strata,80,"15,625",-,Condominium,1,99 yrs from 26/09/2011,2016,HDB,126778,05,12,West Region,Clementi
ARC AT TAMPINES,"1,088,000","1,130.22",963,11 Jan 2021,5 TAMPINES AVENUE 8 #14-05,Resale,Strata,105,"10,362",-,Executive Condominium,1,99 yrs from 22/02/2011,2014,HDB,529596,18,52,East Region,Tampines
NORTH PARK RESIDENCES,"1,100,000",699.66,"1,572",11 Jan 2021,33 YISHUN CENTRAL 1 #09-75,Sub Sale,Strata,65,"16,923",-,Apartment,1,99 yrs from 19/03/2015,2018,HDB,768806,27,76,North Region,Yishun
EIGHT RIVERSUITES,"1,440,000",979.52,"1,470",11 Jan 2021,6 WHAMPOA EAST #19-15,Resale,Strata,91,"15,824",-,Condominium,1,99 yrs from 11/07/2011,2016,HDB,338519,12,33,Central Region,Kallang
STIRLING RESIDENCES,"1,424,000",688.9,"2,067",11 Jan 2021,23 STIRLING ROAD #37-19,New Sale,Strata,64,"22,250",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,N.A,148961,03,14,Central Region,Queenstown
STIRLING RESIDENCES,"2,638,000","1,345.5","1,961",11 Jan 2021,23 STIRLING ROAD #35-22,New Sale,Strata,125,"21,104",-,Apartment,1,99 yrs from 18/08/2017,Uncompleted,Private,148961,03,14,Central Region,Queenstown
THE WOODLEIGH RESIDENCES,"1,349,000",688.9,"1,958",11 Jan 2021,25 BIDADARI PARK DRIVE #12-40,New Sale,Strata,64,"21,078",-,Apartment,1,99 yrs from 18/09/2017,Uncompleted,Private,367797,13,36,Central Region,Toa Payoh
AMBER PARK,"2,413,800",947.23,"2,548",11 Jan 2021,16 AMBER GARDENS #18-04,New Sale,Strata,88,"27,430",-,Condominium,1,Freehold,Uncompleted,N.A,439961,15,43,Central Region,Marine Parade
AMBER PARK,"1,799,010",742.72,"2,422",11 Jan 2021,16 AMBER GARDENS #05-10,New Sale,Strata,69,"26,073",-,Condominium,1,Freehold,Uncompleted,Private,439961,15,43,Central Region,Marine Parade
THE JOVELL,"899,000",667.37,"1,347",11 Jan 2021,17 FLORA DRIVE #08-25,New Sale,Strata,62,"14,500",-,Condominium,1,99 yrs from 08/03/2018,Uncompleted,N.A,506855,17,50,East Region,Pasir Ris
UPTOWN @ FARRER,"1,038,000",538.2,"1,929",11 Jan 2021,2 PERUMAL ROAD #12-04,New Sale,Strata,50,"20,760",-,Apartment,1,99 yrs from 17/04/2017,Uncompleted,HDB,218773,08,21,Central Region,Kallang
UPTOWN @ FARRER,"1,103,000",527.44,"2,091",11 Jan 2021,2 PERUMAL ROAD #18-05,New Sale,Strata,49,"22,510",-,Apartment,1,99 yrs from 17/04/2017,Uncompleted,Private,218773,08,21,Central Region,Kallang
PIERMONT GRAND,"1,003,680",871.88,"1,151",11 Jan 2021,46 SUMANG WALK #06-52,New Sale,Strata,81,"12,391",-,Executive Condominium,1,99 yrs from 04/06/2018,Uncompleted,N.A,828628,19,82,North East Region,Punggol
THE HYDE,"2,192,000",775.01,"2,828",11 Jan 2021,11 BALMORAL ROAD #03-07,New Sale,Strata,72,"30,444",-,Condominium,1,Freehold,Uncompleted,Private,259796,10,25,Central Region,Tanglin
SENGKANG GRAND RESIDENCES,"890,000",505.91,"1,759",11 Jan 2021,80 COMPASSVALE BOW #11-34,New Sale,Strata,47,"18,936",-,Apartment,1,99 yrs from 13/11/2018,Uncompleted,Private,544570,19,54,North East Region,Sengkang
URBAN TREASURES,"1,063,000",516.67,"2,057",11 Jan 2021,207 JALAN EUNOS #11-18,New Sale,Strata,48,"22,146","1,009,850",Condominium,1,Freehold,Uncompleted,N.A,415799,14,41,East Region,Bedok
PARC CLEMATIS,"1,756,000","1,044.11","1,682",11 Jan 2021,8E JALAN LEMPENG #18-54,New Sale,Strata,97,"18,103",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,HDB,128827,05,12,West Region,Clementi
PARC CLEMATIS,"2,226,000","1,291.68","1,723",11 Jan 2021,8F JALAN LEMPENG #18-65,New Sale,Strata,120,"18,550",-,Apartment,1,99 yrs from 08/08/2019,Uncompleted,Private,126740,05,12,West Region,Clementi
LEEDON GREEN,"1,640,000",613.55,"2,673",11 Jan 2021,36 LEEDON HEIGHTS #03-43,New Sale,Strata,57,"28,772",-,Condominium,1,Freehold,Uncompleted,Private,266077,10,26,Central Region,Bukit Timah
SELETAR HILLS ESTATE,"3,800,000","2,790.03","1,362",11 Jan 2021,53 JALAN SINDOR,Resale,Land,259.2,"14,660",-,Semi-Detached House,1,Freehold,-,Private,808408,28,80,North East Region,Serangoon
LA CRYSTAL,"2,175,000","1,248.62","1,742",11 Jan 2021,160 KILLINEY ROAD #19-02,Resale,Strata,116,"18,750",-,Apartment,1,Freehold,1996,Private,239568,09,23,Central Region,River Valley
LENTOR VILLAS,"3,080,000","2,123.74","1,450",11 Jan 2021,11 LENTOR CRESCENT,Resale,Land,197.3,"15,611",-,Terrace House,1,Freehold,1997,Private,786678,26,78,North East Region,Ang Mo Kio
RIVERSOUND RESIDENCE,"606,000",473.62,"1,280",11 Jan 2021,7 SENGKANG EAST AVENUE #16-19,Resale,Strata,44,"13,773",-,Condominium,1,99 yrs from 26/08/2011,2015,HDB,544741,19,54,North East Region,Sengkang
CHILTERN PARK,"1,048,000","1,097.93",955,11 Jan 2021,131 SERANGOON AVENUE 3 #01-02,Resale,Strata,102,"10,275",-,Condominium,1,99 yrs from 01/03/1991,1995,Private,556112,19,55,North East Region,Serangoon
CASAFINA,"1,270,000","1,377.79",922,11 Jan 2021,215 BEDOK SOUTH AVENUE 1 #01-15,Resale,Strata,128,"9,922",-,Condominium,1,99 yrs from 12/06/1996,1999,Private,469338,16,46,East Region,Bedok
RICHMOND PARK,"3,100,000","1,259.39","2,462",11 Jan 2021,3 BIDEFORD ROAD #04-05,Resale,Strata,117,"26,496",-,Condominium,1,Freehold,1996,Private,229920,09,22,Central Region,Newton
SERANGOON GARDEN ESTATE,"3,600,000","4,139.83",870,11 Jan 2021,67 CARDIFF GROVE,Resale,Land,384.6,"9,360",-,Terrace House,1,999 yrs from 01/01/1956,-,Private,558933,19,55,North East Region,Serangoon
VERDURE,"2,550,000","1,420.85","1,795",11 Jan 2021,63 HOLLAND ROAD #02-02,Resale,Strata,132,"19,318",-,Condominium,1,Freehold,2012,HDB,258887,10,25,Central Region,Tanglin
SKY GREEN,"1,750,000","1,162.51","1,505",11 Jan 2021,568 MACPHERSON ROAD #13-01,Resale,Strata,108,"16,204",-,Condominium,1,Freehold,2015,HDB,368236,13,36,Central Region,Geylang
ONE SHENTON,"1,220,400",904.18,"1,350",11 Jan 2021,1 SHENTON WAY #16-06,Resale,Strata,84,"14,529",-,Apartment,1,99 yrs from 14/10/2005,2011,HDB,068803,01,06,Central Region,Downtown Core
HUNDRED TREES,"1,500,000","1,227.1","1,222",11 Jan 2021,89 WEST COAST DRIVE #01-20,Resale,Strata,114,"13,158",-,Condominium,1,956 yrs from 27/05/1928,2013,HDB,128016,05,12,West Region,Clementi
RIS GRANDEUR,"1,060,000","1,065.64",995,11 Jan 2021,23 ELIAS ROAD #16-05,Resale,Strata,99,"10,707",-,Condominium,1,Freehold,2005,Private,519930,18,51,East Region,Pasir Ris
PALM ISLES,"2,150,000","3,756.64",572,11 Jan 2021,36 FLORA DRIVE #03-40,Resale,Strata,349,"6,160",-,Condominium,1,99 yrs from 14/09/2011,2015,HDB,506894,17,50,East Region,Pasir Ris
THE LUXURIE,"1,025,000",936.47,"1,095",11 Jan 2021,27 COMPASSVALE ROAD #15-33,Resale,Strata,87,"11,782",-,Condominium,1,99 yrs from 15/06/2011,2015,HDB,544757,19,54,North East Region,Sengkang
SKYLINE RESIDENCES,"900,000",484.38,"1,858",11 Jan 2021,610 TELOK BLANGAH ROAD #03-05,Resale,Strata,45,"20,000",-,Condominium,1,Freehold,2015,Private,109025,04,10,Central Region,Bukit Merah
V ON SHENTON,"3,620,660","1,754.53","2,064",11 Jan 2021,5A SHENTON WAY #44-15,Resale,Strata,163,"22,213",-,Apartment,1,99 yrs from 29/11/2011,2017,Private,068814,01,06,Central Region,Downtown Core
VISIONCREST,"1,500,000",742.72,"2,020",11 Jan 2021,33 OXLEY RISE #08-02,Resale,Strata,69,"21,739",-,Apartment,1,Freehold,2007,Private,238710,09,23,Central Region,Museum
THE SPRINGBLOOM,"1,635,000","1,539.25","1,062",11 Jan 2021,145 SERANGOON AVENUE 3 #05-08,Resale,Strata,143,"11,434",-,Condominium,1,99 yrs from 01/03/1995,1999,HDB,556122,19,55,North East Region,Serangoon
8 SAINT THOMAS,"3,600,000","1,302.44","2,764",11 Jan 2021,10 ST. THOMAS WALK #13-09,Resale,Strata,121,"29,752",-,Condominium,1,Freehold,2018,Private,238102,09,23,Central Region,River Valley
THE GLADES,"900,000",581.26,"1,548",11 Jan 2021,6 BEDOK RISE #12-22,Resale,Strata,54,"16,667",-,Condominium,1,99 yrs from 21/01/2013,2016,Private,469599,16,46,East Region,Bedok
THE LINE @ TANJONG RHU,"2,600,000","1,065.64","2,440",11 Jan 2021,6 TANJONG RHU ROAD #14-07,Resale,Strata,99,"26,263",-,Condominium,1,Freehold,2016,Private,436883,15,43,Central Region,Kallang
D'ELIAS,"2,185,000","4,424",494,11 Jan 2021,29E ELIAS TERRACE,Resale,Strata,411,"5,316",-,Terrace House,1,999 yrs from 22/03/1881,2005,Private,519850,18,51,East Region,Pasir Ris
